Phase,Test_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,Averaging,Noisefr,Floor,VAD,Noise_File,Noise_Category,Clean_File,SNR_dB,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,DNSMOS_mos_sig,DNSMOS_mos_bak,Status
1,P1A_mel_15dB_PC Fan,mel,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,15,3.040628433227539,0.8758697509765625,17.777545928955078,3.922431649798319,4.2388122625238065,4.60827410743406,Success
1,P1A_log_15dB_PC Fan,log,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,15,3.1083250045776367,0.8787994384765625,17.8158016204834,4.097125610351193,4.416479865602674,4.588456376055777,Success
1,P1A_linear_15dB_PC Fan,linear,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,15,3.227628231048584,0.8765408992767334,17.619218826293945,4.042617975639553,4.326226857490388,4.639932602930456,Success
1,P1A_mel_15dB_Street,mel,8,20,75,1,1,0.3,1,Street Noise.wav,Street,emo_contentment_sentences.wav,15,2.5056705474853516,0.8318330645561218,17.530723571777344,4.003162677156747,4.349547928289015,4.480973413523046,Success
1,P1A_log_15dB_Street,log,8,20,75,1,1,0.3,1,Street Noise.wav,Street,emo_contentment_sentences.wav,15,2.599475383758545,0.8370089530944824,16.81035614013672,3.962875627884214,4.322152649544998,4.504544403463997,Success
1,P1A_linear_15dB_Street,linear,8,20,75,1,1,0.3,1,Street Noise.wav,Street,emo_contentment_sentences.wav,15,2.5673344135284424,0.8432597517967224,17.044174194335938,4.062495506743518,4.369205127244281,4.635883197849214,Success
1,P1B_linear_N4_F0.002_0dB,linear,4,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.8502628803253174,0.7869580984115601,11.679304122924805,3.525842070746605,3.8632839175099907,4.515380043481432,Success
1,P1B_linear_N4_F0.8_0dB,linear,4,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.8538436889648438,0.7968577146530151,11.526402473449707,3.6817234217719133,4.014335340910913,4.564164273853416,Success
1,P1B_linear_N16_F0.002_0dB,linear,16,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.7167961597442627,0.7711078524589539,11.355538368225098,3.6266120718128816,3.979320791571709,4.499231055644778,Success
1,P1B_linear_N16_F0.8_0dB,linear,16,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.036498785018921,0.7992038726806641,11.768036842346191,3.5004184347869196,3.9261925359553365,4.254386033180819,Success
1,P1B_log_N4_F0.002_0dB,log,4,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.0281569957733154,0.7842395901679993,11.247575759887695,3.789448464051741,4.079166267321955,4.69550600373425,Success
1,P1B_log_N4_F0.8_0dB,log,4,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9783366918563843,0.7858523726463318,11.503267288208008,3.3060964681957157,3.8496032936388653,4.034192158816809,Success
1,P1B_log_N16_F0.002_0dB,log,16,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.0152535438537598,0.7783234119415283,10.905112266540527,3.310013305653522,3.669197843889542,4.325461108209128,Success
1,P1B_log_N16_F0.8_0dB,log,16,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9603705406188965,0.7904861569404602,11.754927635192871,3.2570942547897364,3.6334657156854853,4.288215662057059,Success
1,P1B_linear_N4_F0.002_0dB,linear,4,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.3654825687408447,0.6974582672119141,6.6968994140625,2.5157945872133975,2.6337244666100204,4.335267412438707,Success
1,P1B_linear_N4_F0.8_0dB,linear,4,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.4027594327926636,0.7261775732040405,7.991663932800293,2.6331801315209087,2.93426931703951,3.9816647930219506,Success
1,P1B_linear_N16_F0.002_0dB,linear,16,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.2953115701675415,0.6876022219657898,6.846397399902344,2.149660160697148,2.3278239504631766,3.803842805396435,Success
1,P1B_linear_N16_F0.8_0dB,linear,16,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.4968446493148804,0.724468469619751,8.022485733032227,3.101685480552788,3.515105186356192,4.093441042522504,Success
1,P1B_log_N4_F0.002_0dB,log,4,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.2630053758621216,0.6828129291534424,6.431669235229492,2.4747281235140557,2.6601714847346143,3.8747577473931702,Success
1,P1B_log_N4_F0.8_0dB,log,4,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.3969813585281372,0.6896733045578003,7.209240913391113,2.115171529563302,2.359073633705127,3.4519615319949133,Success
1,P1B_log_N16_F0.002_0dB,log,16,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.3600103855133057,0.6857370138168335,5.729016304016113,2.4294849796871456,2.6428826484602608,4.099221991801967,Success
1,P1B_log_N16_F0.8_0dB,log,16,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,0,1.3792915344238281,0.7289352416992188,8.191438674926758,2.547956364569272,2.8703944866048205,3.7077646616688447,Success
1,P1B_linear_N4_F0.002_5dB,linear,4,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.285313606262207,0.8266827464103699,13.527015686035156,3.981956686434747,4.267747963408577,4.634959323065242,Success
1,P1B_linear_N4_F0.8_5dB,linear,4,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.397523880004883,0.8231766819953918,13.562420845031738,3.829197036058581,4.143718708367563,4.608984653357256,Success
1,P1B_linear_N16_F0.002_5dB,linear,16,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.2719156742095947,0.8182236552238464,12.946038246154785,3.499781120247557,3.8095159944055554,4.398315940534076,Success
1,P1B_linear_N16_F0.8_5dB,linear,16,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.4187662601470947,0.8283631205558777,13.68970012664795,3.592476858667089,3.9338636794897592,4.436086559459181,Success
1,P1B_log_N4_F0.002_5dB,log,4,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.3995866775512695,0.8171113729476929,12.71075439453125,3.809718367147018,4.105164592869569,4.596344785332248,Success
1,P1B_log_N4_F0.8_5dB,log,4,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.4976019859313965,0.8287656903266907,14.167997360229492,3.868554911269978,4.201782215544691,4.594604910709808,Success
1,P1B_log_N16_F0.002_5dB,log,16,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.2997548580169678,0.8215165734291077,13.439231872558594,4.021907524690105,4.3059527313582135,4.653985759424909,Success
1,P1B_log_N16_F0.8_5dB,log,16,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.4247074127197266,0.8259558081626892,13.607368469238281,3.782603147080139,4.123918814429335,4.448739001493809,Success
1,P1B_linear_N4_F0.002_5dB,linear,4,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.749781847000122,0.775374710559845,10.689109802246094,3.0067255741815364,3.4612051148734264,4.031284869671362,Success
1,P1B_linear_N4_F0.8_5dB,linear,4,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.7975255250930786,0.7787705659866333,11.36415958404541,3.139877030105107,3.597827449019059,3.963726177714614,Success
1,P1B_linear_N16_F0.002_5dB,linear,16,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.5528901815414429,0.7755377292633057,10.579911231994629,3.119569007244325,3.5078249546066456,4.331774217822984,Success
1,P1B_linear_N16_F0.8_5dB,linear,16,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.7985541820526123,0.7870782613754272,11.929939270019531,3.6811026083363996,4.091066703454241,4.311173137541816,Success
1,P1B_log_N4_F0.002_5dB,log,4,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.5851836204528809,0.7867093682289124,10.722330093383789,3.1156296279977584,3.510799780814421,4.251437256720957,Success
1,P1B_log_N4_F0.8_5dB,log,4,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.7915774583816528,0.7814406752586365,11.713983535766602,3.8037878085442136,4.174374543007088,4.518754110521693,Success
1,P1B_log_N16_F0.002_5dB,log,16,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.7858445644378662,0.791804850101471,11.263261795043945,2.953473803228246,3.4226041355780277,3.8478608353070904,Success
1,P1B_log_N16_F0.8_5dB,log,16,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,5,1.8199691772460938,0.7803438901901245,11.699299812316895,3.248988057337088,3.7300679424995007,4.009765261580062,Success
1,P1B_linear_N4_F0.002_10dB,linear,4,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.6227176189422607,0.8484752178192139,15.365599632263184,4.047502821088724,4.327916130244795,4.657283631819094,Success
1,P1B_linear_N4_F0.8_10dB,linear,4,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.821556329727173,0.8569039702415466,15.986565589904785,4.053876897951275,4.398908849346746,4.548134750995832,Success
1,P1B_linear_N16_F0.002_10dB,linear,16,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7162628173828125,0.8554602265357971,14.421175003051758,3.8606542459535023,4.103963592784785,4.609103898694784,Success
1,P1B_linear_N16_F0.8_10dB,linear,16,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7875616550445557,0.8536635637283325,15.55202579498291,4.080957080472952,4.364606753449594,4.655349470529413,Success
1,P1B_log_N4_F0.002_10dB,log,4,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.782809019088745,0.8594861626625061,13.916704177856445,4.109269261067201,4.385080422893622,4.658866695567711,Success
1,P1B_log_N4_F0.8_10dB,log,4,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7477524280548096,0.8496794700622559,15.354471206665039,3.943972204400001,4.245670866255583,4.630851128479691,Success
1,P1B_log_N16_F0.002_10dB,log,16,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.828432321548462,0.85396409034729,14.304677963256836,3.8396059234705837,4.136758785686008,4.584452102103736,Success
1,P1B_log_N16_F0.8_10dB,log,16,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7806732654571533,0.8560954332351685,16.0281925201416,3.9701285947695104,4.2934343655817155,4.573995612186934,Success
1,P1B_linear_N4_F0.002_10dB,linear,4,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,2.028543472290039,0.8120936155319214,13.354779243469238,3.918206647604445,4.227233539792661,4.530204933166262,Success
1,P1B_linear_N4_F0.8_10dB,linear,4,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,2.111889123916626,0.8103567957878113,15.291549682617188,3.6323453383099418,4.042437180939934,4.417404109169402,Success
1,P1B_linear_N16_F0.002_10dB,linear,16,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,2.1072254180908203,0.8107284307479858,14.415726661682129,4.073858390865521,4.413827820783709,4.583160220411857,Success
1,P1B_linear_N16_F0.8_10dB,linear,16,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,2.1013541221618652,0.8249620795249939,15.284347534179688,3.552906907454985,4.069535273819196,4.160484941433418,Success
1,P1B_log_N4_F0.002_10dB,log,4,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,1.916435956954956,0.8019689917564392,12.432525634765625,3.5890831313959173,3.9600252083963747,4.579040677067107,Success
1,P1B_log_N4_F0.8_10dB,log,4,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,2.190573215484619,0.822352945804596,15.473199844360352,3.6549517410595342,4.030338176198713,4.463963073550468,Success
1,P1B_log_N16_F0.002_10dB,log,16,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,1.9298756122589111,0.8034273386001587,12.873486518859863,3.6162614449179364,3.963864288991064,4.524493196202473,Success
1,P1B_log_N16_F0.8_10dB,log,16,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,10,2.2057998180389404,0.8082632422447205,15.32845687866211,4.164548727305554,4.467576946725835,4.612598855094648,Success
2,P2_mel_F0.002_-5dB,mel,8,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.4718297719955444,0.7406517863273621,8.954968452453613,3.1631702284342094,3.5001368248605487,4.39719313528467,Success
2,P2_mel_F0.1_-5dB,mel,8,20,75,1,1,0.1,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6136212348937988,0.734443187713623,9.005786895751953,3.072415495460731,3.418218796220774,4.211833641409585,Success
2,P2_mel_F0.3_-5dB,mel,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6649994850158691,0.7510012984275818,8.954383850097656,3.3125550956346808,3.7165234952064496,4.28380517824016,Success
2,P2_mel_F0.5_-5dB,mel,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6462366580963135,0.7461323142051697,9.099593162536621,3.0375787997745585,3.5645643841375225,3.8429789721638716,Success
2,P2_mel_F0.6_-5dB,mel,8,20,75,1,1,0.6,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6227271556854248,0.7418004274368286,9.005002975463867,3.1168213446799333,3.5406400743184325,4.147458763807956,Success
2,P2_mel_F0.7_-5dB,mel,8,20,75,1,1,0.7,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5700873136520386,0.7306820154190063,8.822608947753906,2.8421087578432562,3.2268171702417505,4.055768813966494,Success
2,P2_mel_F0.8_-5dB,mel,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.511587381362915,0.7496814131736755,9.135424613952637,3.4002585181524108,3.8278644381505673,4.222961286106669,Success
2,P2_log_F0.002_-5dB,log,8,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6901744604110718,0.7307242155075073,8.331122398376465,2.900386025373161,3.1799007321599926,4.236027078595676,Success
2,P2_log_F0.1_-5dB,log,8,20,75,1,1,0.1,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.678877353668213,0.7356574535369873,8.664766311645508,2.701161182435813,3.0019170788853047,4.058736876240284,Success
2,P2_log_F0.3_-5dB,log,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.7158002853393555,0.7308486700057983,8.700336456298828,2.783296292709843,3.1097889733032242,4.078723871061546,Success
2,P2_log_F0.5_-5dB,log,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.6405224800109863,0.7565330266952515,8.927718162536621,2.8252121239144117,3.214837297509925,3.968834970001908,Success
2,P2_log_F0.6_-5dB,log,8,20,75,1,1,0.6,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.609382152557373,0.743863582611084,8.936137199401855,3.0456918412346585,3.451604306272724,4.104023752961922,Success
2,P2_log_F0.7_-5dB,log,8,20,75,1,1,0.7,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.5479254722595215,0.7345516681671143,8.93848705291748,2.8520024034944593,3.2775509854677067,3.850043520917236,Success
2,P2_log_F0.8_-5dB,log,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,-5,1.664217472076416,0.7449462413787842,9.176542282104492,3.0620393821910366,3.432133458024605,4.1128355209745,Success
2,P2_mel_F0.002_-5dB,mel,8,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.177535891532898,0.5935191512107849,1.9077609777450562,1.8955382568866717,1.8837479056687891,4.171035847581759,Success
2,P2_mel_F0.1_-5dB,mel,8,20,75,1,1,0.1,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2066618204116821,0.598495364189148,3.75356388092041,1.794846325625246,1.8302310972690836,3.8197677414494042,Success
2,P2_mel_F0.3_-5dB,mel,8,20,75,1,1,0.3,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.1770591735839844,0.6224502325057983,3.6444571018218994,1.775381921013123,1.828742752425993,3.731521837925075,Success
2,P2_mel_F0.5_-5dB,mel,8,20,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2108322381973267,0.6127662658691406,3.7836689949035645,1.6209784722052234,1.6326598924189393,3.6509076358845656,Success
2,P2_mel_F0.6_-5dB,mel,8,20,75,1,1,0.6,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.3633878231048584,0.6041439771652222,3.819265365600586,2.1889781613985555,2.388331837490408,3.7537377911463716,Success
2,P2_mel_F0.7_-5dB,mel,8,20,75,1,1,0.7,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2388226985931396,0.6047940850257874,3.1631174087524414,1.9390464080156713,1.9642617831835116,3.9747088777416923,Success
2,P2_mel_F0.8_-5dB,mel,8,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2142090797424316,0.6192727088928223,3.966071367263794,1.7362038530923356,1.8820858192302914,3.443712856035706,Success
2,P2_log_F0.002_-5dB,log,8,20,75,1,1,0.002,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.1737868785858154,0.5704287886619568,2.569530963897705,2.0458699771701347,2.122095140120571,4.053783723679101,Success
2,P2_log_F0.1_-5dB,log,8,20,75,1,1,0.1,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2274839878082275,0.6147746443748474,3.5499114990234375,2.0070455073357416,2.088276880356845,4.001512137437345,Success
2,P2_log_F0.3_-5dB,log,8,20,75,1,1,0.3,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2154991626739502,0.6219496130943298,4.433209419250488,1.9090932229158244,2.098755361900679,3.66990171589469,Success
2,P2_log_F0.5_-5dB,log,8,20,75,1,1,0.5,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.2092649936676025,0.6157752871513367,3.2930731773376465,1.8368653518518094,1.8680549471556687,3.9798526948209276,Success
2,P2_log_F0.6_-5dB,log,8,20,75,1,1,0.6,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.1856378316879272,0.6000388264656067,4.183310508728027,2.0473663703410305,2.3244237214728587,3.2626035105718314,Success
2,P2_log_F0.7_-5dB,log,8,20,75,1,1,0.7,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.1834731101989746,0.5932057499885559,3.5330491065979004,1.8077466607258414,1.8793136426193724,3.668751229097885,Success
2,P2_log_F0.8_-5dB,log,8,20,75,1,1,0.8,1,Street Noise.wav,Street,emo_contentment_sentences.wav,-5,1.24723219871521,0.6255560517311096,4.012142181396484,2.0676111988399497,2.097290374768876,4.082450357193171,Success
2,P2_mel_F0.002_0dB,mel,8,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.89100980758667,0.7869961857795715,11.579676628112793,3.3494220124993612,3.71131706287948,4.350309868275219,Success
2,P2_mel_F0.1_0dB,mel,8,20,75,1,1,0.1,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.0290236473083496,0.7863093614578247,11.114002227783203,3.7732079221497075,4.112496957915526,4.530237517986507,Success
2,P2_mel_F0.3_0dB,mel,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9835848808288574,0.7963648438453674,11.787496566772461,3.6396332613997004,3.960120533893144,4.535186489497155,Success
2,P2_mel_F0.5_0dB,mel,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9395767450332642,0.775164783000946,11.616860389709473,3.5225658351037543,3.927731639615816,4.319629562679292,Success
2,P2_mel_F0.6_0dB,mel,8,20,75,1,1,0.6,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9073293209075928,0.7759230732917786,11.86848258972168,3.698229639435052,4.041250896930572,4.546656716558797,Success
2,P2_mel_F0.7_0dB,mel,8,20,75,1,1,0.7,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9426215887069702,0.7916557192802429,11.512121200561523,3.5531881667088276,3.9377164431228184,4.310440572091496,Success
