clean_file,enhanced_file,sampling_rate,PESQ_Noisy,SI_SDR_Noisy,STOI_Noisy,DNSMOS_p808_mos_Noisy,DNSMOS_mos_sig_Noisy,DNSMOS_mos_bak_Noisy,DNSMOS_mos_ovr_Noisy,source_file,enhanced_file_mband_lin_avr0,sampling_rate_mband_lin_avr0,PESQ_mband_lin_avr0,SI_SDR_mband_lin_avr0,STOI_mband_lin_avr0,DNSMOS_p808_mos_mband_lin_avr0,DNSMOS_mos_sig_mband_lin_avr0,DNSMOS_mos_bak_mband_lin_avr0,DNSMOS_mos_ovr_mband_lin_avr0,source_file_mband_lin_avr0,enhanced_file_mband_py_lin_avr0,sampling_rate_mband_py_lin_avr0,PESQ_mband_py_lin_avr0,SI_SDR_mband_py_lin_avr0,STOI_mband_py_lin_avr0,DNSMOS_p808_mos_mband_py_lin_avr0,DNSMOS_mos_sig_mband_py_lin_avr0,DNSMOS_mos_bak_mband_py_lin_avr0,DNSMOS_mos_ovr_mband_py_lin_avr0,enhanced_file_mband_py_lin_avr0_5,sampling_rate_mband_py_lin_avr0_5,PESQ_mband_py_lin_avr0_5,SI_SDR_mband_py_lin_avr0_5,STOI_mband_py_lin_avr0_5,DNSMOS_p808_mos_mband_py_lin_avr0_5,DNSMOS_mos_sig_mband_py_lin_avr0_5,DNSMOS_mos_bak_mband_py_lin_avr0_5,DNSMOS_mos_ovr_mband_py_lin_avr0_5,source_file_mband_py_lin_avr0_5,noise_category
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB,16000,1.6118969917297363,14.998607635498049,0.850761353969574,3.186445883342198,3.9291170741231056,2.8480977422867872,2.8010241205895654,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB_CLN-p092_emo_contentment_freeform.csv,mband_N6_lin_AVR0_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB,16000,1.7397420406341553,14.192706108093262,0.8549792766571045,3.359376532690866,4.195774458277435,3.080328921902338,3.2293542218774176,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_lin_AVR0_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB,16000,1.784496784210205,14.253095626831056,0.8593302965164185,3.391848019191197,3.8413080077741695,3.245459948572188,2.9843791249765474,mband_py_N6_lin_AVR0_5_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB,16000,1.7846108675003052,13.80069637298584,0.8575347065925598,3.327311992645264,4.113328257559041,3.2067087295799865,3.1904917205768584,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[15]dB_CLN-p092_emo_contentment_freeform.csv,Train
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB,16000,1.91922926902771,14.995361328125,0.8223432302474976,2.989617109298706,3.7201782839987128,2.700106017181745,2.633620565529766,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB_CLN-p092_emo_contentment_sentences.csv,mband_N6_lin_AVR0_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB,16000,2.2780637741088867,15.634502410888672,0.8259878158569336,3.1237101554870605,4.127845826019675,3.2213172462112936,3.220578673609183,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_lin_AVR0_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB,16000,2.416125774383545,16.119789123535156,0.8327143788337708,3.397120237350464,3.794784266546679,3.721512964507196,3.175703652834941,mband_py_N6_lin_AVR0_5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB,16000,2.4228482246398926,16.015079498291016,0.8259450197219849,3.226107358932495,3.854849719833231,3.5001674139915973,3.124648834705722,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[15]dB_CLN-p092_emo_contentment_sentences.csv,Train
p092_emo_cuteness_freeform,BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB,16000,1.4237099885940552,14.986577987670898,0.7157115936279297,2.6657097339630127,3.760087042974115,2.0377174329424297,2.3469513876004,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB_CLN-p092_emo_cuteness_freeform.csv,mband_N6_lin_AVR0_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB,16000,1.5932681560516355,16.70357894897461,0.7267960906028748,2.666716289520264,2.979404962000669,2.1737119256516446,2.0550933777551927,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_lin_AVR0_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB,16000,1.6433838605880735,17.014162063598633,0.7066757678985596,2.62169189453125,3.2443116631904347,1.903792585745824,2.056297993747656,mband_py_N6_lin_AVR0_5_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB,16000,1.5909223556518557,17.124324798583984,0.7079253196716309,2.6562543392181395,3.0894443162411807,2.1064221257201265,2.032327561061325,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[15]dB_CLN-p092_emo_cuteness_freeform.csv,Train
p092_emo_cuteness_sentences,BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB,16000,1.583691954612732,15.000551223754885,0.7812941074371338,2.763999581336975,4.167171450775175,2.4058314614232623,2.76866143017955,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB_CLN-p092_emo_cuteness_sentences.csv,mband_N6_lin_AVR0_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB,16000,2.191282272338867,19.41800117492676,0.7928990721702576,2.817383289337158,4.114422104159361,3.422028945242456,3.273732137445225,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_lin_AVR0_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB,16000,2.166564464569092,20.1906681060791,0.7869225144386292,2.7991350889205933,4.030104835124485,2.8986109077810984,2.942434958528961,mband_py_N6_lin_AVR0_5_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB,16000,2.1558997631073,20.17427444458008,0.7820606231689453,2.823738574981689,3.801487880208074,3.13036276779823,2.9414880029606385,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[15]dB_CLN-p092_emo_cuteness_sentences.csv,Stationary
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB,16000,1.4590659141540527,14.998567581176758,0.8472295999526978,3.08150053024292,4.007888335649656,2.568912764513015,2.772774700935873,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB_CLN-p092_emo_desire_freeform.csv,mband_N6_lin_AVR0_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB,16000,2.0277674198150635,15.733433723449709,0.8594102263450623,3.2613720893859863,3.63313071602558,2.529440793659965,2.5246385108128195,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_lin_AVR0_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB,16000,2.0878074169158936,16.16230583190918,0.8548107743263245,3.2981762886047363,3.2335006128588404,3.005764722750851,2.47244045173902,mband_py_N6_lin_AVR0_5_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB,16000,2.0827224254608154,16.027585983276367,0.860872209072113,3.3024428288141885,3.352994452094201,3.0617311729837806,2.544790339582491,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[15]dB_CLN-p092_emo_desire_freeform.csv,Stationary
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB,16000,1.6906306743621826,15.001672744750977,0.804117739200592,3.086693525314331,3.995655217678213,2.92826857841669,2.878012307380088,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB_CLN-p092_emo_desire_sentences.csv,mband_N6_lin_AVR0_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB,16000,2.2284188270568848,14.434184074401855,0.8121622800827026,3.1805280844370523,3.969074793356152,2.80033878042385,2.879437623576616,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_lin_AVR0_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB,16000,2.270473003387451,13.607990264892578,0.8030086159706116,3.260382493336996,3.989598332693348,3.28639103928951,3.164091462851625,mband_py_N6_lin_AVR0_5_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB,16000,2.2838265895843506,13.431693077087402,0.8122795224189758,3.216622988382975,4.046823359341777,3.1187508466181804,3.0844218368723166,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[15]dB_CLN-p092_emo_desire_sentences.csv,Street
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB,16000,1.7090764045715332,14.999765396118164,0.8607499599456787,3.030472823551723,4.461859639786782,2.8093575718503234,3.182732566349735,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB_CLN-p092_emo_disappointment_freeform.csv,mband_N6_lin_AVR0_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB,16000,2.1209557056427,16.475412368774414,0.859119713306427,3.083374432155064,4.314039876894945,2.9227500230033203,3.18351220649363,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_lin_AVR0_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB,16000,2.2118730545043945,16.67137908935547,0.8698588609695435,2.909076009477888,4.326685193876993,2.3324458287727388,2.825072229275356,mband_py_N6_lin_AVR0_5_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB,16000,2.174872875213623,16.688674926757812,0.8636855483055115,3.0741572039467946,4.347975396333978,2.8813150915889065,3.19704046105118,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[15]dB_CLN-p092_emo_disappointment_freeform.csv,Street
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB,16000,1.6810927391052246,15.003969192504885,0.7785725593566895,3.165635406970978,4.276771837410685,3.0091926492144867,3.159946573333008,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB_CLN-p092_emo_disappointment_sentences.csv,mband_N6_lin_AVR0_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB,16000,2.252732276916504,13.89238739013672,0.7873612642288208,3.181629538536072,4.352664532659713,3.4384013880814708,3.577940319471665,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_lin_AVR0_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB,16000,2.045119524002075,13.124061584472656,0.7607812285423279,3.3040828108787537,4.0738819796857815,3.3146842474238585,3.2511373682463134,mband_py_N6_lin_AVR0_5_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB,16000,2.0230138301849365,13.14875602722168,0.77399742603302,3.176272034645081,4.163127995380619,2.8196021624545886,3.0257785843129934,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[15]dB_CLN-p092_emo_disappointment_sentences.csv,Train
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB,16000,1.5136545896530151,15.003352165222168,0.9007716774940492,2.801066602979388,4.144371056427543,1.8327672274773903,2.312298223045636,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB_CLN-p092_emo_disgust_freeform.csv,mband_N6_lin_AVR0_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB,16000,1.7268729209899902,15.355037689208984,0.9063613414764404,2.729870694024222,3.8652207366676814,1.9755115064353128,2.3870677904500006,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_lin_AVR0_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB,16000,1.7522735595703125,14.721837043762209,0.8895355463027954,2.9097954545702254,4.16932377040471,2.2826206524173824,2.77146136446726,mband_py_N6_lin_AVR0_5_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB,16000,1.729814529418945,16.27490234375,0.9093170762062072,2.787611927304949,3.738056432145941,2.036371332649133,2.3367196758299653,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[15]dB_CLN-p092_emo_disgust_freeform.csv,Train
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB,16000,2.253568410873413,14.997377395629885,0.7854261994361877,3.1552552700042726,4.403472120801264,2.8383695120957904,3.171597842302486,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB_CLN-p092_emo_disgust_sentences.csv,mband_N6_lin_AVR0_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB,16000,2.8294289112091064,15.835586547851562,0.7966734766960144,3.297020435333252,4.29044953779598,2.923798459193768,3.143778411143164,mband_N6_lin_AVR0_metrics.csv_ENH-mband_N6_lin_AVR0_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_lin_AVR0_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB,16000,2.84248685836792,16.027055740356445,0.7954781651496887,3.276586389541626,4.340166755245775,3.459347297744999,3.4917400021747547,mband_py_N6_lin_AVR0_5_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB,16000,2.77524471282959,15.929746627807615,0.7975671887397766,3.2258254528045653,4.261311420278476,3.2635552932100027,3.312788857719466,mband_py_N6_lin_AVR0_5_metrics.csv_ENH-mband_py_N6_lin_AVR0_5_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[15]dB_CLN-p092_emo_disgust_sentences.csv,Stationary
