clean_file,enhanced_file,sampling_rate,PESQ_Noisy,SI_SDR_Noisy,STOI_Noisy,DNSMOS_p808_mos_Noisy,DNSMOS_mos_sig_Noisy,DNSMOS_mos_bak_Noisy,DNSMOS_mos_ovr_Noisy,source_file,enhanced_file_mband_py_mel_avr1_future_frames,sampling_rate_mband_py_mel_avr1_future_frames,PESQ_mband_py_mel_avr1_future_frames,SI_SDR_mband_py_mel_avr1_future_frames,STOI_mband_py_mel_avr1_future_frames,DNSMOS_p808_mos_mband_py_mel_avr1_future_frames,DNSMOS_mos_sig_mband_py_mel_avr1_future_frames,DNSMOS_mos_bak_mband_py_mel_avr1_future_frames,DNSMOS_mos_ovr_mband_py_mel_avr1_future_frames,source_file_mband_py_mel_avr1_future_frames,enhanced_file_mband_py_mel_causal_avr1_og_wts_xmgasm,sampling_rate_mband_py_mel_causal_avr1_og_wts_xmgasm,PESQ_mband_py_mel_causal_avr1_og_wts_xmgasm,SI_SDR_mband_py_mel_causal_avr1_og_wts_xmgasm,STOI_mband_py_mel_causal_avr1_og_wts_xmgasm,DNSMOS_p808_mos_mband_py_mel_causal_avr1_og_wts_xmgasm,DNSMOS_mos_sig_mband_py_mel_causal_avr1_og_wts_xmgasm,DNSMOS_mos_bak_mband_py_mel_causal_avr1_og_wts_xmgasm,DNSMOS_mos_ovr_mband_py_mel_causal_avr1_og_wts_xmgasm,source_file_mband_py_mel_causal_avr1_og_wts_xmgasm,enhanced_file_mband_py_mel_in_stream_avr1_og_wts_xmgasm,sampling_rate_mband_py_mel_in_stream_avr1_og_wts_xmgasm,PESQ_mband_py_mel_in_stream_avr1_og_wts_xmgasm,SI_SDR_mband_py_mel_in_stream_avr1_og_wts_xmgasm,STOI_mband_py_mel_in_stream_avr1_og_wts_xmgasm,DNSMOS_p808_mos_mband_py_mel_in_stream_avr1_og_wts_xmgasm,DNSMOS_mos_sig_mband_py_mel_in_stream_avr1_og_wts_xmgasm,DNSMOS_mos_bak_mband_py_mel_in_stream_avr1_og_wts_xmgasm,DNSMOS_mos_ovr_mband_py_mel_in_stream_avr1_og_wts_xmgasm,source_file_mband_py_mel_in_stream_avr1_og_wts_xmgasm,noise_category
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[-5]dB,16000,1.0586082935333252,-5.005409240722656,0.5978156924247742,2.417461803981236,3.2830568839388485,1.7328021306694106,1.983821499559656,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[-5]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[-5]dB,16000,1.0686262845993042,-4.636927604675293,0.6068433523178101,2.6386964661734447,3.7777870750883,1.9493739625720872,2.369697996898485,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[-5]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[-5]dB,16000,1.1401983499526978,-0.7257024049758911,0.6351246237754822,2.973245859146118,2.762582152964204,2.309089266791013,1.8720238222019483,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_Noise Recordings_Inside Train_2_SNR[-5]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[-5]dB,16000,1.0684814453125,-4.748831748962402,0.5960440635681152,2.5292365891592845,3.072128293137929,1.692352595932738,1.857308338501518,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[-5]dB_CLN-p092_emo_contentment_freeform.csv,Train
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[-5]dB,16000,1.072021484375,-4.999782085418701,0.6383947134017944,2.5140182971954346,3.826870800036484,1.839287459586284,2.1334227944143245,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[-5]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[-5]dB,16000,1.1540944576263428,1.7820674180984497,0.6476265788078308,2.575937032699585,3.302502093144926,2.7770018139912853,2.383854150047777,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[-5]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[-5]dB,16000,1.1515978574752808,-3.2082438468933105,0.5826120376586914,2.714656352996826,2.2300300556431325,1.997477449579332,1.6427604781397855,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_Noise Recordings_Inside Train_3_SNR[-5]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[-5]dB,16000,1.1505522727966309,1.7055954933166504,0.6421074271202087,2.6727399826049805,2.631691523765148,2.534214812702584,1.9458326823210936,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[-5]dB_CLN-p092_emo_contentment_sentences.csv,Train
p092_emo_cuteness_freeform,BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[-5]dB,16000,1.0412366390228271,-4.928764820098877,0.5612435340881348,2.385851240158081,3.9840556295460607,1.806545962717685,2.1325948896506346,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[-5]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[-5]dB,16000,1.0677762031555176,-1.2274532318115234,0.538856029510498,2.4725974559783936,3.486714103157099,1.910095832650564,2.082967216849208,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[-5]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[-5]dB,16000,1.0896248817443848,6.11475944519043,0.6315396428108215,2.538577365875244,3.946181807293224,2.215913668988501,2.7063727654398324,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_Noise Recordings_PC Fan Noise_SNR[-5]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[-5]dB,16000,1.0686345100402832,-1.7971513271331787,0.5324596166610718,2.4781774997711183,2.671330019101488,1.7591108453124864,1.6424695254953718,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[-5]dB_CLN-p092_emo_cuteness_freeform.csv,Train
p092_emo_cuteness_sentences,BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[-5]dB,16000,1.0414434671401978,-4.987016677856445,0.6675800681114197,2.6568793058395386,3.386691183360388,1.538085224333285,1.8233944935353263,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[-5]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[-5]dB,16000,1.1388643980026243,6.24506425857544,0.6772327423095703,2.6358686685562134,4.2242366678475625,2.400112566671022,2.779454900601926,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[-5]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[-5]dB,16000,1.057445406913757,1.97552490234375,0.5242214798927307,2.634016752243042,2.9195063906095,2.071181372803794,2.0303985974553536,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_Noise Recordings_SSN_IEEE_SNR[-5]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[-5]dB,16000,1.1349204778671265,5.7638444900512695,0.6855455040931702,2.626348733901977,4.052576137321788,2.1592230707972644,2.597732578604564,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[-5]dB_CLN-p092_emo_cuteness_sentences.csv,Stationary
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[-5]dB,16000,1.031769037246704,-5.012791633605957,0.5301612615585327,2.277958631515503,3.1462325645271583,1.5187696509860773,1.7773297062516111,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[-5]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[-5]dB,16000,1.0558022260665894,-0.1287269294261932,0.5559552311897278,2.245999733606974,3.3446007270428866,2.180380111314353,2.226203105150013,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[-5]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[-5]dB,16000,1.0577375888824463,1.430638074874878,0.5614612698554993,2.5707140366236367,3.10043809735437,2.074664142637198,1.971811680883348,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_freeform_Noise Recordings_Street Noise_SNR[-5]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[-5]dB,16000,1.0680115222930908,1.5765142440795898,0.5496003031730652,2.493393937746684,2.713173873773446,2.119881600350224,1.804881316801056,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[-5]dB_CLN-p092_emo_desire_freeform.csv,Stationary
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[-5]dB,16000,1.0716552734375,-5.073538303375244,0.5519740581512451,2.6172146002451577,3.689643721582028,1.9516982958760192,2.199015411846409,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[-5]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[-5]dB,16000,1.128936767578125,1.4585144519805908,0.5510941743850708,2.4786375363667807,3.719147823681736,2.652161605781956,2.6414054607684525,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[-5]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[-5]dB,16000,1.15789794921875,-0.5046607851982117,0.5668148994445801,2.51274331410726,3.748285014791234,2.13575016874721,2.3818222159638367,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_sentences_Noise Recordings_Street Noise_downtown_SNR[-5]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[-5]dB,16000,1.1270780563354492,1.6285247802734375,0.54173344373703,2.5090862115224204,2.9993689776683734,2.110962756558765,1.973912280737417,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[-5]dB_CLN-p092_emo_desire_sentences.csv,Street
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[-5]dB,16000,1.1387814283370972,-5.014179229736328,0.5528799891471863,2.0869597366877963,3.087569308124193,1.4660888327173045,1.7222439955916482,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[-5]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[-5]dB,16000,1.1140117645263672,-1.7878596782684326,0.5608194470405579,2.611938101904733,3.739011944669135,2.2638464951166988,2.4052529185626583,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[-5]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[-5]dB,16000,1.058771014213562,-2.103806734085083,0.5542188286781311,2.438366719654628,3.687509064136743,1.7439134186108574,2.1542517121274827,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_Noise Recordings_Train1_SNR[-5]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[-5]dB,16000,1.1299948692321775,-2.461151599884033,0.5459225177764893,2.5665187495095387,3.01496823556275,1.8877910430920133,1.8116069479302583,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[-5]dB_CLN-p092_emo_disappointment_freeform.csv,Street
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[-5]dB,16000,1.08449387550354,-4.998906135559082,0.5826579332351685,2.378511905670166,4.238711265629794,1.731173360020247,2.2354913633313034,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[-5]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[-5]dB,16000,1.1188629865646362,-2.984050273895264,0.589311420917511,2.7224525809288025,3.990279511927122,2.1895059523052463,2.549725364810768,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[-5]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[-5]dB,16000,1.0514084100723269,-4.094188690185547,0.5608624219894409,2.597462475299835,3.8917210836394,2.0483253589779555,2.430215356355191,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_Noise Recordings_Train2_SNR[-5]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[-5]dB,16000,1.0991050004959106,-2.618056535720825,0.5872144103050232,2.676044404506684,3.877667137076224,2.1423831293709417,2.4326388184947576,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[-5]dB_CLN-p092_emo_disappointment_sentences.csv,Train
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[-5]dB,16000,1.0536330938339231,-4.978754997253418,0.6441189050674438,2.5158767018999373,3.078630467854222,1.410537933081761,1.6345429157767573,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[-5]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[-5]dB,16000,1.1213598251342771,-4.743165016174316,0.6184631586074829,2.59305054800851,3.16438156681591,1.487345081234451,1.7283456383998506,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[-5]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[-5]dB,16000,1.2041622400283811,2.711120843887329,0.6552987694740295,2.69827972139631,4.044094804813577,2.0129648043452124,2.495910501797512,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_Noise Recordings_Water Cooler_SNR[-5]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[-5]dB,16000,1.1179190874099731,-4.676901817321777,0.6124702095985413,2.442559140069144,3.06628249805666,1.4539454574709405,1.6921734414425114,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[-5]dB_CLN-p092_emo_disgust_freeform.csv,Train
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[-5]dB,16000,1.144395112991333,-5.048757076263428,0.6084635257720947,2.548366594314575,4.056968065856824,1.8827338932625823,2.2717664041068346,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[-5]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[-5]dB,16000,1.3157988786697388,2.349684000015259,0.6239215135574341,2.7796985626220705,4.396344677074728,2.6251161714594047,3.07071074217098,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[-5]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[-5]dB,16000,1.133512258529663,-1.8688850402832031,0.504425048828125,2.429133749008179,3.2973830311633696,1.897982695102829,2.007170458900112,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_Noise Recordings_cafeteria_babble_SNR[-5]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[-5]dB,16000,1.3169047832489014,2.6899752616882324,0.6166490912437439,2.826387739181518,4.016196095961944,2.5403936195179417,2.810781271258075,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[-5]dB_CLN-p092_emo_disgust_sentences.csv,Stationary
