clean_file,enhanced_file,sampling_rate,PESQ_Noisy,SI_SDR_Noisy,STOI_Noisy,DNSMOS_p808_mos_Noisy,DNSMOS_mos_sig_Noisy,DNSMOS_mos_bak_Noisy,DNSMOS_mos_ovr_Noisy,source_file,enhanced_file_mband_py_mel_avr0_8,sampling_rate_mband_py_mel_avr0_8,PESQ_mband_py_mel_avr0_8,SI_SDR_mband_py_mel_avr0_8,STOI_mband_py_mel_avr0_8,DNSMOS_p808_mos_mband_py_mel_avr0_8,DNSMOS_mos_sig_mband_py_mel_avr0_8,DNSMOS_mos_bak_mband_py_mel_avr0_8,DNSMOS_mos_ovr_mband_py_mel_avr0_8,source_file_mband_py_mel_avr0_8,enhanced_file_mband_py_mel_avr1,sampling_rate_mband_py_mel_avr1,PESQ_mband_py_mel_avr1,SI_SDR_mband_py_mel_avr1,STOI_mband_py_mel_avr1,DNSMOS_p808_mos_mband_py_mel_avr1,DNSMOS_mos_sig_mband_py_mel_avr1,DNSMOS_mos_bak_mband_py_mel_avr1,DNSMOS_mos_ovr_mband_py_mel_avr1,source_file_mband_py_mel_avr1,enhanced_file_mband_py_mel_stream_avr1_og_wts_xmgasm,sampling_rate_mband_py_mel_stream_avr1_og_wts_xmgasm,PESQ_mband_py_mel_stream_avr1_og_wts_xmgasm,SI_SDR_mband_py_mel_stream_avr1_og_wts_xmgasm,STOI_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_p808_mos_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_mos_sig_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_mos_bak_mband_py_mel_stream_avr1_og_wts_xmgasm,DNSMOS_mos_ovr_mband_py_mel_stream_avr1_og_wts_xmgasm,source_file_mband_py_mel_stream_avr1_og_wts_xmgasm,enhanced_file_mband_py_mel_stream_avr0_og_wts_xmgasm,sampling_rate_mband_py_mel_stream_avr0_og_wts_xmgasm,PESQ_mband_py_mel_stream_avr0_og_wts_xmgasm,SI_SDR_mband_py_mel_stream_avr0_og_wts_xmgasm,STOI_mband_py_mel_stream_avr0_og_wts_xmgasm,DNSMOS_p808_mos_mband_py_mel_stream_avr0_og_wts_xmgasm,DNSMOS_mos_sig_mband_py_mel_stream_avr0_og_wts_xmgasm,DNSMOS_mos_bak_mband_py_mel_stream_avr0_og_wts_xmgasm,DNSMOS_mos_ovr_mband_py_mel_stream_avr0_og_wts_xmgasm,source_file_mband_py_mel_stream_avr0_og_wts_xmgasm,noise_category
p092_emo_contentment_freeform,BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.2958248853683472,9.98646640777588,0.8147104382514954,3.061474663870676,3.977994818238481,2.634985277203743,2.6915298488553896,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR0_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.4185574054718018,10.202571868896484,0.8193407654762268,3.0761404037475586,3.635195799093143,2.303371671865976,2.3890758308489795,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.4322447776794434,9.864676475524902,0.8254104256629944,3.024736063820975,4.052810449770248,2.7139419067352217,2.772934327058923,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.4397242069244385,9.929744720458984,0.8221989274024963,3.177416665213449,4.06926889539849,2.7056287416767004,2.844561574239551,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,mband_py_N6_mel_AVR0_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB,16000,1.4185574054718018,10.202571868896484,0.8193407654762268,3.0761404037475586,3.635195799093143,2.303371671865976,2.3890758308489795,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_contentment_freeform_NOIZEUS_NOISE_DATASET_Inside Train_1_SNR[10]dB_CLN-p092_emo_contentment_freeform.csv,Train
p092_emo_contentment_sentences,BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,1.5167944431304932,9.997347831726074,0.789560854434967,2.9051902294158936,3.327940641968244,2.3641442990754227,2.1931136864945464,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR0_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,1.957237958908081,12.661843299865724,0.7919883728027344,3.0044941902160645,3.5165643380525555,3.3233472781801194,2.8403664455629887,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,2.0484631061553955,11.842153549194336,0.7984101176261902,3.2764811515808105,3.979079702392944,2.9571727288165333,2.8575267631173107,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,2.016226530075073,12.081093788146973,0.7940854430198669,3.0856821537017822,3.354879584363249,3.189195142524877,2.658743473201938,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,mband_py_N6_mel_AVR0_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB,16000,1.957237958908081,12.661843299865724,0.7919883728027344,3.0044941902160645,3.5165643380525555,3.3233472781801194,2.8403664455629887,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_contentment_sentences_NOIZEUS_NOISE_DATASET_Inside Train_2_SNR[10]dB_CLN-p092_emo_contentment_sentences.csv,Train
p092_emo_cuteness_freeform,BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.209849834442139,9.981278419494627,0.6807807683944702,2.603095388412476,3.9026281511987255,2.287284326391682,2.619030555109424,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR0_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.38828444480896,12.695152282714844,0.6835825443267822,2.542620801925659,3.3327688826131534,1.9661444553588776,2.12495861147785,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.4561097621917725,12.874547958374023,0.6776615381240845,2.482906246185302,3.8947560622067625,2.1992868253275297,2.554944420534352,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.412170171737671,12.548690795898438,0.676464319229126,2.5401555061340333,3.6083706650194793,2.1887390425496247,2.358124584748533,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,mband_py_N6_mel_AVR0_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB,16000,1.38828444480896,12.695152282714844,0.6835825443267822,2.542620801925659,3.3327688826131534,1.9661444553588776,2.12495861147785,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_cuteness_freeform_NOIZEUS_NOISE_DATASET_Inside Train_3_SNR[10]dB_CLN-p092_emo_cuteness_freeform.csv,Train
p092_emo_cuteness_sentences,BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.2817089557647705,9.998371124267578,0.7751016616821289,2.761836290359497,4.269006221774776,2.4611210839813733,2.8498613255623755,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR0_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.8963862657547,16.92897605895996,0.7809669971466064,2.7290492057800293,3.682387719395132,2.677218034220217,2.6352075813772613,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.9882068634033203,14.469249725341797,0.7541113495826721,2.710104465484619,4.220290777757302,2.5253468322106425,2.8738146110680445,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.8816537857055664,14.550217628479004,0.7604784369468689,2.680203437805176,4.13150203081746,2.7549791440909623,2.945774547672544,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,mband_py_N6_mel_AVR0_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB,16000,1.8963862657547,16.92897605895996,0.7809669971466064,2.7290492057800293,3.682387719395132,2.677218034220217,2.6352075813772613,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_cuteness_sentences_NOIZEUS_NOISE_DATASET_PC Fan Noise_SNR[10]dB_CLN-p092_emo_cuteness_sentences.csv,Stationary
p092_emo_desire_freeform,BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.2145620584487915,10.013667106628418,0.7838144898414612,2.893488089243571,4.143377276930316,2.392649755516853,2.7382702402108112,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR0_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.5884305238723757,12.032047271728516,0.7816666960716248,3.019648710886637,2.896222805262904,2.7186839057956527,2.20619564248762,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.6133837699890137,10.031994819641112,0.7781420946121216,2.964912931124369,3.554518770200538,2.706599019459991,2.534931984584673,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.6112000942230225,10.497275352478027,0.7753033638000488,3.030445138613383,2.96550563041419,2.8390629617146765,2.220989660452517,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,mband_py_N6_mel_AVR0_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB,16000,1.5884305238723757,12.032047271728516,0.7816666960716248,3.019648710886637,2.896222805262904,2.7186839057956527,2.20619564248762,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_desire_freeform_NOIZEUS_NOISE_DATASET_SSN_IEEE_SNR[10]dB_CLN-p092_emo_desire_freeform.csv,Stationary
p092_emo_desire_sentences,BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.3881707191467283,10.014333724975586,0.75400310754776,2.907525936762492,3.875489614962664,2.6859272818492266,2.603288675802089,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR0_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.8083140850067136,11.877408981323242,0.7699741721153259,3.170629501342773,3.5906505450800204,2.807200072419658,2.589941594592492,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.904301881790161,10.876513481140137,0.7620189785957336,3.119615395863851,3.700688174847449,2.87090326117689,2.6798933367550544,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.9065449237823489,10.815796852111816,0.7575157880783081,3.1429708003997803,3.8605544264027625,2.865726273205048,2.815124219691692,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,mband_py_N6_mel_AVR0_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB,16000,1.8083140850067136,11.877408981323242,0.7699741721153259,3.170629501342773,3.5906505450800204,2.807200072419658,2.589941594592492,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_desire_sentences_NOIZEUS_NOISE_DATASET_Street Noise_SNR[10]dB_CLN-p092_emo_desire_sentences.csv,Street
p092_emo_disappointment_freeform,BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.409592866897583,10.000487327575684,0.811381995677948,2.860039268221174,4.3633342031925775,2.215947639948346,2.7820344978680724,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR0_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.76435124874115,12.990025520324709,0.8227070569992065,2.6932056971958707,4.277779982374673,2.292610993770333,2.7992506112314737,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.811833143234253,12.186840057373049,0.8151047825813293,2.9205103601728166,4.255605873913095,2.9039843418616007,3.04849816036914,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.8316857814788816,12.42120361328125,0.8130691051483154,2.9588796411241804,4.391068899101294,2.723344710693767,3.1189219139853366,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,mband_py_N6_mel_AVR0_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB,16000,1.76435124874115,12.990025520324709,0.8227070569992065,2.6932056971958707,4.277779982374673,2.292610993770333,2.7992506112314737,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_disappointment_freeform_NOIZEUS_NOISE_DATASET_Street Noise_downtown_SNR[10]dB_CLN-p092_emo_disappointment_freeform.csv,Street
p092_emo_disappointment_sentences,BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.316823959350586,10.003313064575195,0.731379508972168,3.0084338188171387,4.275481746642327,2.68623439685566,3.0260803468148496,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR0_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.5893237590789795,11.114706039428713,0.741582453250885,2.944826662540436,3.951273832204004,2.9963409597951776,3.005941253458472,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.6806013584136963,9.331866264343262,0.7439778447151184,3.0647782683372498,4.211283766049756,3.6939920003624698,3.510254318797533,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.7042663097381592,9.62462329864502,0.7437922358512878,3.1003841161727905,4.308527537715484,3.8916420747792415,3.7733249575882377,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,mband_py_N6_mel_AVR0_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB,16000,1.5893237590789795,11.114706039428713,0.741582453250885,2.944826662540436,3.951273832204004,2.9963409597951776,3.005941253458472,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_disappointment_sentences_NOIZEUS_NOISE_DATASET_Train1_SNR[10]dB_CLN-p092_emo_disappointment_sentences.csv,Train
p092_emo_disgust_freeform,BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.4864988327026367,10.005793571472168,0.8653387427330017,2.8971451010022844,4.112163436989386,1.9592322380061664,2.4133400515916605,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR0_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.5135105848312378,10.201238632202148,0.848957359790802,2.776158196585519,4.095150614997712,1.809185103039105,2.313039180856184,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.5565940141677856,11.15561294555664,0.8623060584068298,2.655868257795061,3.8855132751801,2.0512737628308257,2.3707121322135096,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.56455397605896,11.825288772583008,0.859946608543396,2.6501213141850064,3.692358994923707,1.9555856342350104,2.237319217796012,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,mband_py_N6_mel_AVR0_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB,16000,1.5135105848312378,10.201238632202148,0.848957359790802,2.776158196585519,4.095150614997712,1.809185103039105,2.313039180856184,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_disgust_freeform_NOIZEUS_NOISE_DATASET_Train2_SNR[10]dB_CLN-p092_emo_disgust_freeform.csv,Train
p092_emo_disgust_sentences,BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,1.8104350566864007,9.99301528930664,0.7555624842643738,3.0408087253570555,4.348184897428313,2.4445644028654967,2.863029658666598,BASELINE_NOIZEUS_EARS_metrics.csv_ENH-BASELINE_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR0_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,2.282165050506592,12.767656326293944,0.763277530670166,3.0232552528381347,4.114384584319631,2.416904971378594,2.805966384984802,mband_py_N6_mel_AVR0_8_metrics.csv_ENH-mband_py_N6_mel_AVR0_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,2.308622121810913,11.839556694030762,0.760429322719574,3.0107495307922365,4.2497563997629495,2.877173480875133,3.0568939679238736,mband_py_N6_mel_AVR1_8_metrics.csv_ENH-mband_py_N6_mel_AVR1_8_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,2.346478223800659,12.26947784423828,0.7601051926612854,3.0242724418640137,4.161373314944735,2.7608339369661707,2.9596980259110364,mband_py_N6_mel_AVR1_metrics.csv_ENH-mband_py_N6_mel_AVR1_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,mband_py_N6_mel_AVR0_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB,16000,2.282165050506592,12.767656326293944,0.763277530670166,3.0232552528381347,4.114384584319631,2.416904971378594,2.805966384984802,mband_py_N6_mel_AVR0_metrics.csv_ENH-mband_py_N6_mel_AVR0_p092_emo_disgust_sentences_NOIZEUS_NOISE_DATASET_Water Cooler_SNR[10]dB_CLN-p092_emo_disgust_sentences.csv,Stationary
